KAUM科番号,科,Family,和名,学名,Remarks,和名ヘボン式表記
206,トクビレ科,Agonidae,ヤセサブロウ,Occella kasawae (Jordan & Hubbs 1925),,Yasesaburo
206,トクビレ科,Agonidae,シロウ,Occella kuronumai (Freeman 1951),,Shiro
206,トクビレ科,Agonidae,ヤギウオ,Pallasina barbata (Steindachner 1876),"
Stevenson et al (2021) Ichthyol Herpetol 109:165-179，北海道；佐藤ほか（2022）「北の磯魚生態図鑑」，北日本
",Yagiuo
206,トクビレ科,Agonidae,ヒゲナガヤギウオ,Pallasina eryngia Jordan & Richardson 1907,"
Stevenson et al (2021) Ichthyol Herpetol 109:165-179，富山湾以北，北海道，岩手県以北
",Higenagayagiuo
206,トクビレ科,Agonidae,イヌゴチ,Percis japonica (Pallas 1769),"
佐藤ほか（2022）「北の磯魚生態図鑑」，北日本
",Inugochi
206,トクビレ科,Agonidae,トンボイヌゴチ,Percis matsuii Matsubara 1936,"
Ozawa (1983) Bull Japan Soc Fish Oceanogr 44:9-16，鹿児島県枕崎市と大隅諸島黒島の中間海域
",Tomboinugochi
206,トクビレ科,Agonidae,チシマトクビレ,Podothecus hamlini Jordan & Gilbert 1898,"
佐藤ほか（2022）「北の磯魚生態図鑑」，北日本
",Chishimatokubire
206,トクビレ科,Agonidae,トクビレ,Podothecus sachi (Jordan & Snyder 1901),"
佐藤ほか（2022）「北の磯魚生態図鑑」，北日本
",Tokubire
206,トクビレ科,Agonidae,サメトクビレ,Podothecus sturioides (Guichenot 1869),,Sametokubire
206,トクビレ科,Agonidae,テングトクビレ,Sarritor leptorhynchus (Gilbert 1896),"
園山ほか（2020）鹿児島大学総合研究博物館研究報告11:1-152，山口県日本海側；佐藤ほか（2022）「北の磯魚生態図鑑」，北日本
",Tengutokubire
206,トクビレ科,Agonidae,オニシャチウオ,Tilesina gibbosa Schmidt 1904,"
佐藤ほか（2022）「北の磯魚生態図鑑」，北日本
",Onishachiuo
207,ダンゴウオ科,Cyclopteridae,ホテイウオ,Aptocyclus ventricosus (Pallas 1769),"
Okazaki et al (2020) Environ Biol Fish doi:10.1007/s10641-020-00955-y，集団遺伝構造；園山ほか（2020）鹿児島大学総合研究博物館研究報告11:1-152，山口県日本海側；佐藤ほか（2022）「北の磯魚生態図鑑」，北日本
",Hoteiuo
207,ダンゴウオ科,Cyclopteridae,コンペイトウ,Eumicrotremus asperrimus (Tanaka 1912),"
園山ほか（2020）鹿児島大学総合研究博物館研究報告11:1-152，山口県日本海側；佐藤ほか（2022）「北の磯魚生態図鑑」，北日本
",Kompeito
207,ダンゴウオ科,Cyclopteridae,ダンゴウオ,Eumicrotremus awae (Jordan & Snyder 1902),"
Lee et al (2017) Zootaxa 4282:337-349, Lethotremus ダンゴウオ属からEumicrotremusイボダンゴ属へ帰属変更；工藤ほか（2022）神奈川県自然誌資料43:97-142，三浦半島南西岸；佐藤ほか（2022）「北の磯魚生態図鑑」，北日本
",Dangoo
207,ダンゴウオ科,Cyclopteridae,ヒゲダンゴ,Eumicrotremus barbatus (Lindberg & Legeza 1955),,Higedango
207,ダンゴウオ科,Cyclopteridae,コブフウセンウオ,Eumicrotremus bergi (Popov 1929),"
Oku et al (2017) Zootaxa 4221:1-59
",Kobufusenuo
207,ダンゴウオ科,Cyclopteridae,ナメフウセンウオ,Eumicrotremus lindbergi (Soldatov 1930),"
Stevenson et al (2017) Zootaxa 4294:419-435，日本海；園山ほか（2020）鹿児島大学総合研究博物館研究報告11:1-152，山口県日本海側
",Namefusenuo
207,ダンゴウオ科,Cyclopteridae,イボダンゴ,Eumicrotremus orbis (Günther 1861),,Ibodango
207,ダンゴウオ科,Cyclopteridae,フウセンウオ,Eumicrotremus pacificus Schmidt 1904,"
園山ほか（2020）鹿児島大学総合研究博物館研究報告11:1-152，山口県日本海側
",Fusenuo
207,ダンゴウオ科,Cyclopteridae,ヒラダンゴ,Eumicrotremus schmidti Lindberg & Legeza 1955,,Hiradango
207,ダンゴウオ科,Cyclopteridae,ナメダンゴ,Eumicrotremus taranetzi Perminov 1936,"
佐藤ほか（2022）「北の磯魚生態図鑑」，北日本
",Namedango
207,ダンゴウオ科,Cyclopteridae,サクラダンゴウオ,"Eumicrotremus uenoi Kai, Ikeguchi & Nakabo 2017","
Lee et al (2017) Zootaxa 4282:337-349，山形県から兵庫県の日本海沿岸，朝鮮半島南東岸，済州島；園山ほか（2020）鹿児島大学総合研究博物館研究報告11:1-152，山口県日本海側
",Sakuradangoo
208,クサウオ科,Liparidae,ミサキビクニン,Allocareproctus jordani (Burke 1930),,Misakibikunin
208,クサウオ科,Liparidae,トゲビクニン,Careproctus acanthodes Gilbert & Burke 1912,"
Orr et al (2015) Zootaxa 4018:301-348，再記載（日本海）
",Togebikunin
208,クサウオ科,Liparidae,ヒガシコンニャクウオ,Careproctus ambustus Orr 2020,"
Orr et al (2020) Copeia 108:711-726，国内でCareproctus melanurus Gilbert 1892とされていた種はC. ambustus，C. melanurusはアラスカ南部以東に分布
",Higashikonnyakuuo
208,クサウオ科,Liparidae,ソコビクニン,Careproctus bathycoetus Gilbert & Burke 1912,,Sokobikunin
208,クサウオ科,Liparidae,ネズミコンニャクウオ,"Careproctus brevipectoralis Chernova, Thiel & Eidus 2020","
Kai et al (2021) Zootaxa 4951:361-371，岩手県沖
",Nezumikonnyakuuo
208,クサウオ科,Liparidae,アラスカビクニン,Careproctus colletti Gilbert 1896,,Arasukabikunin
208,クサウオ科,Liparidae,ツルギコンニャクウオ,"Careproctus cyanogladius Kai, Endo & Nakayama 2021","
Kai et al (2021) Zootaxa 4951:361-371，岩手県沖，宮城県沖
",Tsurugikonnyakuuo
208,クサウオ科,Liparidae,ダルマコンニャクウオ,Careproctus cyclocephalus Kido 1983,,Darumakonnyakuuo
208,クサウオ科,Liparidae,アイビクニン,Careproctus cypselurus (Jordan & Gilbert 1898),,Aibikunin
208,クサウオ科,Liparidae,オグロコンニャクウオ,Careproctus furcellus Gilbert & Burke 1912,,Ogurokonnyakuuo
208,クサウオ科,Liparidae,クロコンニャクウオ,Careproctus homopterus Gilbert & Burke 1912,,Kurokonnyakuuo
208,クサウオ科,Liparidae,オボロビクニン,"Careproctus iacchus Kai, Tohkairin, Fujiwara & Hamatsu 2018","
Kai et al (2018) Ichthyol Res doi:10.1007/s10228-018-0626-7，北海道・新潟沖
",Oborobikunin
208,クサウオ科,Liparidae,ユウレイコンニャクウオ,Careproctus longidigitus Kai & Matsuzaki 2019,"
Kai & Matsuzaki (2019) Ichthyol Res doi:10.1007/s10228-019-00711-y，北海道羅臼沖
",Yureikon-nyakuuo
208,クサウオ科,Liparidae,トマトコンニャクウオ,Careproctus lycopersicus Orr 2012,"
Kai et al (2019) Spec Divers 24:115–118，日本初記録（オホーツク海南部）
",Tomatokonnyakuuo
208,クサウオ科,Liparidae,オホーツクコンニャクウオ,Careproctus macrodiscus Schmidt 1950,,Ohotsukukonnyakuuo
208,クサウオ科,Liparidae,ヒレグロビクニン,Careproctus marginatus Kido 1988,,Hiregurobikunin
208,クサウオ科,Liparidae,ヒゲビクニン,Careproctus mederi Schmidt 1916,"
佐藤ほか（2022）「北の磯魚生態図鑑」，北日本
",Higebikunin
208,クサウオ科,Liparidae,ヨゴレコンニャクウオ,Careproctus nigricans Schmidt 1950,,Yogorekonnyakuuo
208,クサウオ科,Liparidae,ノトサイカイビクニン,"Careproctus notosaikaiensis Kai, Ikeguchi & Nakabo 2011","
Kai et al（2011）Ichthyol Res 58:350-354，能登半島西岸沖
",Notosaikaibikunin
208,クサウオ科,Liparidae,クジラコンニャクウオ,Careproctus orri Kai &Tashiro 2021,"
Kai et al (2021) Zootaxa 4951:361-371，岩手県沖，宮城県沖
",Kujirakonnyakuuo
208,クサウオ科,Liparidae,シレトコビクニン,Careproctus parvidiscus Imamura & Nobetsu 2002,,Shiretokobikunin
208,クサウオ科,Liparidae,アオビクニン,Careproctus pellucidus Gilbert & Burke 1912,"
Orr et al (2015) Zootaxa 4018:301-348，再記載（北海道南東部・東北太平洋岸）
",Aobikunin
208,クサウオ科,Liparidae,サケビクニン,Careproctus rastrinus Gilbert & Burke 1912,"
Orr et al (2015) Zootaxa 4018:301-348，再記載（オホーツク海）；佐藤ほか（2022）「北の磯魚生態図鑑」，北日本
",Sakebikunin
208,クサウオ科,Liparidae,タマコンニャクウオ,"Careproctus rausuensis Machi, Nobetsu & Yabe 2012","
Machi et al (2012) Bull Nat Mus Nat Sci (Ser A), Suppl 6:33-40，北海道羅臼沖
",Tamakonnyakuuo
208,クサウオ科,Liparidae,バラビクニン,Careproctus rhodomelas Gilbert & Burke 1912,"
Murasaki et al (2021) Spec Divers 26:23-29，三宅島，駿河湾，土佐湾，豊後水道，沖縄舟状海盆南部
",Barabikunin
208,クサウオ科,Liparidae,トビビクニン,Careproctus roseofuscus Gilbert & Burke 1912,,Tobibikunin
208,クサウオ科,Liparidae,ヒメコンニャクウオ,Careproctus rotundifrons Sakurai & Shinohara 2008,,Himekonnyakuuo
208,クサウオ科,Liparidae,カラフトビクニン,Careproctus segaliensis Gilbert & Burke 1912,,Karafutobikunin
208,クサウオ科,Liparidae,オトヒメコンニャクウオ,"Careproctus shigemii Matsuzaki, Mori, Kamiunten, Yanagimoto & Kai 2020","
Matsuzaki et al (2020) Ichthyol Res doi:10.1007/s10228-020-00734-w，オホーツク海南部
",Otohimekonnyakuuo
208,クサウオ科,Liparidae,テングコンニャクウオ,Careproctus simus Gilbert 1896,,Tengukonnyakuuo
208,クサウオ科,Liparidae,セキチクビクニン,Careproctus sinensis Gilbert & Burke 1912,"
Kai et al (2019) Spec Divers 24:115–118，山形県沖
",Sekichikubikunin
208,クサウオ科,Liparidae,スルガビクニン,"Careproctus surugaensis Murasaki, Takami & Fukui 2017","
Murasaki et al (2017) Ichthyol Res，駿河湾
",Surugabikunin
208,クサウオ科,Liparidae,フジコンニャクウオ,"Careproctus tomiyamai Murasaki, Kai, Endo & Fukui 2022","
Murasaki et al (2022) Ichthyol Res doi:10.1007/s10228-022-00879-w，駿河湾，土佐湾，日向灘
",Fujikonnyakuuo
208,クサウオ科,Liparidae,ザラビクニン,Careproctus trachysoma Gilbert & Burke 1912,"
Orr et al (2015) Zootaxa 4018:301-348，再記載（日本海）；園山ほか（2020）鹿児島大学総合研究博物館研究報告11:1-152，山口県日本海側
",Zarabikunin
208,クサウオ科,Liparidae,ハゴロモコンニャクウオ,Careproctus zachirus Kido 1985,"
松崎ほか（2017）魚類学雑誌64:179-184，北海道；Kai et al (2019) Spec Divers 24:115–118；Matsuzaki et al (2020) Ichthyol Res doi:10.1007/s10228-020-00734-w，再記載（オホーツク海南部）
",Hagoromokonnyakuuo
208,クサウオ科,Liparidae,アバチャン,Crystallias matsushimae Jordan & Snyder 1902,"
検索図鑑ではCrystallichthys matsushimae (Jordan & Snyder 1902)；園山ほか（2020）鹿児島大学総合研究博物館研究報告11:1-152，山口県日本海側；Matsuzaki et al (2022) Ichthyol Res doi:10.1007/s10228-021-00853-y，初期発生；佐藤ほか（2022）「北の磯魚生態図鑑」，北日本
",Abachan
208,クサウオ科,Liparidae,モユククサウオ,"Elassodiscus nyctereutes Kai, Matsuzaki, Orr, Mori & Kamiunten 2020","
Kai et al (2020) Ichthyol Res doi:10.1007/s10228-020-00764-4，北海道東部
",Moyukukusauo
208,クサウオ科,Liparidae,ウキクサウオ,Elassodiscus obscurus Pitruk & Fedorov 1993,"
Kai et al (2020) Ichthyol Res doi:10.1007/s10228-020-00764-4，検索表
",Ukikusauo
208,クサウオ科,Liparidae,フウライクサウオ,Elassodiscus tremebundus Gilbert & Burke 1912,"
Kai et al (2020) Ichthyol Res doi:10.1007/s10228-020-00764-4，検索表
",Furaikusauo
208,クサウオ科,Liparidae,エゾクサウオ,Liparis agassizii Putnam 1874,"
座間（1998）「万石浦の魚類の生態学的研究」，宮城県万石浦；Iwatsuki et al (2017) Bull Grad Sch Bioresour Mie Univ 43:27-55，宮崎県（日向灘）；佐藤ほか（2022）「北の磯魚生態図鑑」，北日本
",Ezokusauo
208,クサウオ科,Liparidae,アマクサウオ,Liparis bikunin Matsubara & Iwai 1954,"
甲斐・野田（2017）魚類学雑誌64:55-57，岩手県沿岸
",Amakusauo
208,クサウオ科,Liparidae,ニセソコシロ,Liparis burkei (Jordan & Thompson 1914),,Nisesokoshiro
208,クサウオ科,Liparidae,カンテンビクニン,Liparis frenatus (Gilbert & Burke 1912),,Kantembikunin
208,クサウオ科,Liparidae,ボウズクサウオ,Liparis latifrons Schmidt 1950,,Bozukusauo
208,クサウオ科,Liparidae,コクチクサウオ,Liparis miostomus Matsubara & Iwai 1954,"
佐藤ほか（2022）「北の磯魚生態図鑑」，北日本
",Kokuchikusauo
208,クサウオ科,Liparidae,イサゴビクニン,Liparis ochotensis Schmidt 1904,"
園山ほか（2020）鹿児島大学総合研究博物館研究報告11:1-152，山口県日本海側
",Isagobikunin
208,クサウオ科,Liparidae,オーストンクサウオ,Liparis owstoni (Jordan & Snyder 1904),,Osutonkusauo
208,クサウオ科,Liparidae,スナビクニン,Liparis punctulatus (Tanaka 1916),"
園山ほか（2020）鹿児島大学総合研究博物館研究報告11:1-152，山口県日本海側；工藤ほか（2022）神奈川県自然誌資料43:97-142，三浦半島南西岸；佐藤ほか（2022）「北の磯魚生態図鑑」，北日本
",Sunabikunin
208,クサウオ科,Liparidae,クサウオ,Liparis tanakae (Gilbert & Burke 1912),"
座間（1998）「万石浦の魚類の生態学的研究」，宮城県万石浦；竹内ほか（2015）日本生物地理学会会報70:1-11，対馬；Iwatsuki et al (2017) Bull Grad Sch Bioresour Mie Univ 43:27-55，宮崎県（日向灘）；本村（2018）鹿児島大学総合研究博物館NewsLetter 43:2-7，薩摩半島西岸；園山ほか（2020）鹿児島大学総合研究博物館研究報告11:1-152，山口県日本海側；岩坪ほか（2022）「薩摩半島沿岸の魚類」
",Kusauo
208,クサウオ科,Liparidae,ビクニン,Liparis tessellatus (Gilbert & Burke 1912),"
座間（1998）「万石浦の魚類の生態学的研究」，宮城県万石浦；Iwatsuki et al (2017) Bull Grad Sch Bioresour Mie Univ 43:27-55，宮崎県（日向灘）；園山ほか（2020）鹿児島大学総合研究博物館研究報告11:1-152，山口県日本海側
",Bikunin
208,クサウオ科,Liparidae,コビトクサウオ,Lipariscus nanus Gilbert 1915,,Kobitokusauo
208,クサウオ科,Liparidae,カンテンウオ,Nectoliparis pelagicus Gilbert & Burke 1912,,Kantenuo
208,クサウオ科,Liparidae,ツゴモリハリバンクサウオ,"Osteodiscus abyssicola Murasaki, Kai, Endo & Fukui 2021","
Murasaki et al (2021) Zootaxa 5032:136-142，北海道釧路沖
",Tsugomoriharibankusauo
208,クサウオ科,Liparidae,チョウジャハリバンクサウオ,Osteodiscus andriashevi Pitruk & Fedorov 1990,"
村﨑ほか（2021）魚類学雑誌doi:10.11369/jji.20–044，岩手県沖，Osteodiscus Stein, 1978はハリバンクサウオ属
",Chojaharibankusauo
208,クサウオ科,Liparidae,インキウオ,Paraliparis atramentatus Gilbert & Burke 1912,"
Murasaki et al (2018) Ichthyol Res doi:10.1007/s10228-019-00720-x，駿河湾；Kai et al (2020) ZooKeys 968:143-159，駿河湾
",Inkiuo
208,クサウオ科,Liparidae,スルガインキウオ,Paraliparis dipterus Kido 1988,"
Kai et al (2020) ZooKeys 968:143-159，駿河湾
",Surugainkiuo
208,クサウオ科,Liparidae,モモイロインキウオ,Paraliparis entochloris Gilbert & Burke 1912,,Momoiroinkiuo
208,クサウオ科,Liparidae,ホムラダマ,"Paraliparis flammeus Kai, Murasaki & Fukui 2020","
Kai et al (2020) ZooKeys 968:143-159，東北沖
",Homuradama
208,クサウオ科,Liparidae,ヒラインキウオ,Paraliparis grandis Schmidt 1950,,Hirainkiuo
208,クサウオ科,Liparidae,スルガノオニビ,"Paraliparis hokuto Murasaki, Takami & Fukui 2019","
Murasaki et al (2018) Ichthyol Res doi:10.1007/s10228-019-00720-x，駿河湾；Kai et al (2020) ZooKeys 968:143-159，駿河湾
",Suruganoonibi
208,クサウオ科,Liparidae,アゴインキウオ,Paraliparis mandibularis Kido 1985,"
Kai et al (2020) ZooKeys 968:143-159，再記載（土佐湾，豊後水道）
",Agoinkiuo
208,クサウオ科,Liparidae,トビインキウオ,Paraliparis melanobranchus Gilbert & Burke 1912,,Tobiinkiuo
208,クサウオ科,Liparidae,リュウキュウインキウオ,Paraliparis meridionalis Kido 1985,,Ryukyuinkiuo
208,クサウオ科,Liparidae,ムネインキウオ,Paraliparis pectoralis Stein 1978,,Muneinkiuo
