Phylum,Sub Phylum,Class,Order,Family,Species,Common Name,C-value,Chrom num,Method,Cell type,Std sp,References1,References2
Chordata,Vertebrata,Osteichthyes,Beloniformes,Adrianichthyidae,Oryzias sp.,Medaka,0.75,48,FD,RBC,CP,"Magtoon, W. (1986). Distribution and phyletic relationships of Oryzias fishes in Thailand. In: Indo-Pacific Fish Biology, edited by T. Uyeno, R. Arai, T. Taniuchi and K. Matsuura. Ichthyological Society of Japan, Tokyo, pp.859-866.",
Chordata,Vertebrata,Osteichthyes,Beloniformes,Belonidae,Platybelone argalus platyura,Keeled needlefish,1.00,,FIA,RBC,"BS, GD, OM, RP","Hardie, D.C. and P.D.N. Hebert (2003). The nucleotypic effects of cellular DNA content in cartilaginous and ray-finned fishes. Genome 46: 683-706.","Hardie, D.C. and P.D.N. Hebert (2004).  Genome-size evolution in fishes.  Canadian Journal of Fisheries and Aquatic Sciences 61: 1636-1646.  Click here to download data appendix."
Chordata,Vertebrata,Osteichthyes,Beloniformes,Belonidae,Potamorrhaphis guianensis,Needlefish,1.20,48,BFA,RBC,SP,"Hinegardner, R. and D.E. Rosen (1972). Cellular DNA content and the evolution of teleostean fishes. American Naturalist 106: 621-644.",
Chordata,Vertebrata,Osteichthyes,Beloniformes,Belonidae,Strongylura exilis,Californian needlefish,1.10,,BFA,RBC,SP,"Hinegardner, R. and D.E. Rosen (1972). Cellular DNA content and the evolution of teleostean fishes. American Naturalist 106: 621-644.",
Chordata,Vertebrata,Osteichthyes,Beloniformes,Belonidae,Strongylura incisa,Reef needlefish,1.13,48,FCM,RBC,MM,"Ojima, Y. and K. Yamamoto (1990). Cellular DNA contents of fishes determined by flow cytometry. La Kromosomo II 57: 1871-1888.",
Chordata,Vertebrata,Osteichthyes,Beloniformes,Belonidae,Strongylura marina,Atlantic needlefish,1.20,,BFA,RBC,SP,"Hinegardner, R. and D.E. Rosen (1972). Cellular DNA content and the evolution of teleostean fishes. American Naturalist 106: 621-644.",
Chordata,Vertebrata,Osteichthyes,Beloniformes,Belonidae,Tylosurus acus,Agujon needlefish,1.10,,FD,RBC,GD,"Mirsky, A.E. and H. Ris (1951). The desoxyribonucleic acid content of animal cells and its evolutionary significance. Journal of General Physiology 34: 451-462.",
Chordata,Vertebrata,Osteichthyes,Beloniformes,Belonidae,Tylosurus crocodilus crocodilus,Hound needlefish,1.02,,FIA,RBC,"BS, GD, OM, RP","Hardie, D.C. and P.D.N. Hebert (2004).  Genome-size evolution in fishes.  Canadian Journal of Fisheries and Aquatic Sciences 61: 1636-1646.  Click here to download data appendix.",
Chordata,Vertebrata,Osteichthyes,Beloniformes,Exocoetidae,Cypselurus agoo,Japanese flyingfish,0.97,48,FCM,RBC,MM,"Ojima, Y. and K. Yamamoto (1990). Cellular DNA contents of fishes determined by flow cytometry. La Kromosomo II 57: 1871-1888.",
Chordata,Vertebrata,Osteichthyes,Beloniformes,Hemiramphidae,Arrhamphus sclerolepis sclerolepis,Northern snubnose garfish,1.01,,FIA,RBC,"BS, GD, OM, RP","Hardie, D.C. and P.D.N. Hebert (2004).  Genome-size evolution in fishes.  Canadian Journal of Fisheries and Aquatic Sciences 61: 1636-1646.  Click here to download data appendix.",
Chordata,Vertebrata,Osteichthyes,Beloniformes,Hemiramphidae,Dermogenys pusilla,Wrestling halfbeak,0.74,48,BFA,RBC,SP,"Hinegardner, R. and D.E. Rosen (1972). Cellular DNA content and the evolution of teleostean fishes. American Naturalist 106: 621-644.",
Chordata,Vertebrata,Osteichthyes,Beloniformes,Hemiramphidae,Euleptorhamphus viridis,Ribbon halfbeak,1.02,,FCM,RBC,MM,"Ojima, Y. and K. Yamamoto (1990). Cellular DNA contents of fishes determined by flow cytometry. La Kromosomo II 57: 1871-1888.",
Chordata,Vertebrata,Osteichthyes,Beloniformes,Hemiramphidae,Hemiramphus kurumeus,Halfbeak,0.75,40,FD,RBC,GD,"Cui, J., X. Ren, and Q. Yu (1991). Nuclear DNA content variation in fishes. Cytologia 56: 425-429.",
Chordata,Vertebrata,Osteichthyes,Beloniformes,Hemiramphidae,Hyporhamphus unifasciatus,Common halfbeak,1.10,,BFA,RBC,SP,"Hinegardner, R. and D.E. Rosen (1972). Cellular DNA content and the evolution of teleostean fishes. American Naturalist 106: 621-644.",
Chordata,Vertebrata,Osteichthyes,Beloniformes,Hemiramphidae,Hyporhampus affinis,Long billed half beak,0.94,,FIA,RBC,"BS, GD, OM, RP","Hardie, D.C. and P.D.N. Hebert (2004).  Genome-size evolution in fishes.  Canadian Journal of Fisheries and Aquatic Sciences 61: 1636-1646.  Click here to download data appendix.",
Chordata,Vertebrata,Osteichthyes,Beloniformes,Hemiramphidae,Zenarchopterus buffonis,Buffon's river-garfish,1.22,,FIA,RBC,"BS, GD, OM, RP","Hardie, D.C. and P.D.N. Hebert (2004).  Genome-size evolution in fishes.  Canadian Journal of Fisheries and Aquatic Sciences 61: 1636-1646.  Click here to download data appendix.",
Chordata,Vertebrata,Osteichthyes,Beryciformes,Berycidae,Beryx splendens,Splendid alfonsino,0.85,48,FCM,RBC,MM,"Ojima, Y. and K. Yamamoto (1990). Cellular DNA contents of fishes determined by flow cytometry. La Kromosomo II 57: 1871-1888.",
Chordata,Vertebrata,Osteichthyes,Beryciformes,Berycidae,Beryx splendens,Splendid alfonsino,1.01,,FIA,RBC,"BS, GD, OM, RP","Hardie, D.C. and P.D.N. Hebert (2004).  Genome-size evolution in fishes.  Canadian Journal of Fisheries and Aquatic Sciences 61: 1636-1646.  Click here to download data appendix.",
Chordata,Vertebrata,Osteichthyes,Beryciformes,Diretmidae,Diretmichthys parini,Parin's spiny fin,1.46,,FIA,RBC,"BS, GD, OM, RP","Hardie, D.C. and P.D.N. Hebert (2003). The nucleotypic effects of cellular DNA content in cartilaginous and ray-finned fishes. Genome 46: 683-706.","Hardie, D.C. and P.D.N. Hebert (2004).  Genome-size evolution in fishes.  Canadian Journal of Fisheries and Aquatic Sciences 61: 1636-1646.  Click here to download data appendix."
Chordata,Vertebrata,Osteichthyes,Beryciformes,Holocentridae,Holocentrus ascensionis,Squirrelfish,0.65,,FD,"LV, RBC",V,"Bachmann, K. and R.R. Cowden (1967). Specific DNA amounts and nuclear size in fish hepatocytes and erythrocytes. Transactions of the American Microscopical Society 86: 463-471.",
Chordata,Vertebrata,Osteichthyes,Beryciformes,Holocentridae,Holocentrus ascensionis,Squirrelfish,0.66,,FD,RBC,GD,"Mirsky, A.E. and H. Ris (1951). The desoxyribonucleic acid content of animal cells and its evolutionary significance. Journal of General Physiology 34: 451-462.",
Chordata,Vertebrata,Osteichthyes,Beryciformes,Holocentridae,Holocentrus ascensionis,Squirrelfish,0.92,,BFA,RBC,SP,"Hinegardner, R. and D.E. Rosen (1972). Cellular DNA content and the evolution of teleostean fishes. American Naturalist 106: 621-644.",
Chordata,Vertebrata,Osteichthyes,Beryciformes,Holocentridae,Myripristis berndti,Blotcheye soldierfish,1.01,,FCM,RBC,MM,"Ojima, Y. and K. Yamamoto (1990). Cellular DNA contents of fishes determined by flow cytometry. La Kromosomo II 57: 1871-1888.",
Chordata,Vertebrata,Osteichthyes,Beryciformes,Holocentridae,Myripristis violacea,Lattice soldierfish,0.84,,FIA,RBC,"BS, GD, OM, RP","Hardie, D.C. and P.D.N. Hebert (2004).  Genome-size evolution in fishes.  Canadian Journal of Fisheries and Aquatic Sciences 61: 1636-1646.  Click here to download data appendix.",
Chordata,Vertebrata,Osteichthyes,Beryciformes,Holocentridae,Neoniphon argenteus,Clearfin squirrelfish,0.73,,FIA,RBC,"BS, GD, OM, RP","Hardie, D.C. and P.D.N. Hebert (2004).  Genome-size evolution in fishes.  Canadian Journal of Fisheries and Aquatic Sciences 61: 1636-1646.  Click here to download data appendix.",
Chordata,Vertebrata,Osteichthyes,Beryciformes,Holocentridae,Neoniphon sammara,Sammara squirrelfish,0.82,,FIA,RBC,"BS, GD, OM, RP","Hardie, D.C. and P.D.N. Hebert (2004).  Genome-size evolution in fishes.  Canadian Journal of Fisheries and Aquatic Sciences 61: 1636-1646.  Click here to download data appendix.",
Chordata,Vertebrata,Osteichthyes,Beryciformes,Trachichthyidae,Hoplostethus atlanticus,Orange roughy,0.63,,FIA,RBC,"BS, GD, OM, RP","Hardie, D.C. and P.D.N. Hebert (2004).  Genome-size evolution in fishes.  Canadian Journal of Fisheries and Aquatic Sciences 61: 1636-1646.  Click here to download data appendix.",
Chordata,Vertebrata,Osteichthyes,Characiformes,Acestrorhynchidae,Acestrorhynchus pantaneiro,N/A,0.85,,FD,RBC,"CP, GD, OM","Carvalho, M.L., C. Oliveira, M.C. Navarrete, O. Froehlich, and F. Foresti (2002).  Nuclear DNA content determination in Characiformes fish (Teleostei, Ostariophysi) from the Neotropical region.  Genetics and Molecular Biology 25: 49-55.",
Chordata,Vertebrata,Osteichthyes,Characiformes,Acestrorhynchidae,Acestrorhynchus sp.,N/A,1.55,,FD,RBC,"CP, GD, OM","Carvalho, M.L., C. Oliveira, M.C. Navarrete, O. Froehlich, and F. Foresti (2002).  Nuclear DNA content determination in Characiformes fish (Teleostei, Ostariophysi) from the Neotropical region.  Genetics and Molecular Biology 25: 49-55.",
Chordata,Vertebrata,Osteichthyes,Characiformes,Alestiidae,Arnoldichthys spilopterus,Niger tetra,1.20,56,BFA,RBC,SP,"Hinegardner, R. and D.E. Rosen (1972). Cellular DNA content and the evolution of teleostean fishes. American Naturalist 106: 621-644.",
Chordata,Vertebrata,Osteichthyes,Characiformes,Anostomidae,Anostomus anostomus,Striped headstander,1.40,54,BFA,RBC,SP,"Hinegardner, R. (1968). Evolution of cellular DNA content in teleost fishes. American Naturalist 102: 517-523.","Hinegardner, R. and D.E. Rosen (1972). Cellular DNA content and the evolution of teleostean fishes. American Naturalist 106: 621-644."
Chordata,Vertebrata,Osteichthyes,Characiformes,Anostomidae,Chilodus punctatus,Spotted headstander,1.60,,BFA,RBC,SP,"Hinegardner, R. (1968). Evolution of cellular DNA content in teleost fishes. American Naturalist 102: 517-523.","Hinegardner, R. and D.E. Rosen (1972). Cellular DNA content and the evolution of teleostean fishes. American Naturalist 106: 621-644."
Chordata,Vertebrata,Osteichthyes,Characiformes,Anostomidae,Leporinus elongatus,Leporinus,1.47,54,FD,RBC,"CP, GD, OM","Carvalho, M.L., C. Oliveira, M.C. Navarrete, O. Froehlich, and F. Foresti (2002).  Nuclear DNA content determination in Characiformes fish (Teleostei, Ostariophysi) from the Neotropical region.  Genetics and Molecular Biology 25: 49-55.",
Chordata,Vertebrata,Osteichthyes,Characiformes,Anostomidae,Leporinus friderici,Threespot leporinus,1.29,54,FD,RBC,"CP, GD, OM","Carvalho, M.L., C. Oliveira, and F. Foresti (1998). Nuclear DNA content of thirty species of Neotropical fishes. Genetics and Molecular Biology 21: 47-54.",
Chordata,Vertebrata,Osteichthyes,Characiformes,Anostomidae,Leporinus obtusidens,Leporinus,1.42,54,FD,RBC,"CP, GD, OM","Carvalho, M.L., C. Oliveira, and F. Foresti (1998). Nuclear DNA content of thirty species of Neotropical fishes. Genetics and Molecular Biology 21: 47-54.",
Chordata,Vertebrata,Osteichthyes,Characiformes,Anostomidae,Leporinus octofasciatus,Leporinus,1.74,54,FD,RBC,"CP, GD, OM","Carvalho, M.L., C. Oliveira, and F. Foresti (1998). Nuclear DNA content of thirty species of Neotropical fishes. Genetics and Molecular Biology 21: 47-54.",
Chordata,Vertebrata,Osteichthyes,Characiformes,Anostomidae,Leporinus piau,Leporinus,1.45,54,FD,RBC,"CP, GD, OM","Carvalho, M.L., C. Oliveira, M.C. Navarrete, O. Froehlich, and F. Foresti (2002).  Nuclear DNA content determination in Characiformes fish (Teleostei, Ostariophysi) from the Neotropical region.  Genetics and Molecular Biology 25: 49-55.",
Chordata,Vertebrata,Osteichthyes,Characiformes,Anostomidae,Leporinus reinhardti,Leporinus,1.43,54,FD,RBC,"CP, GD, OM","Carvalho, M.L., C. Oliveira, M.C. Navarrete, O. Froehlich, and F. Foresti (2002).  Nuclear DNA content determination in Characiformes fish (Teleostei, Ostariophysi) from the Neotropical region.  Genetics and Molecular Biology 25: 49-55.",
Chordata,Vertebrata,Osteichthyes,Characiformes,Anostomidae,Leporinus sp.,Leporinus,1.51,,FD,RBC,"CP, GD, OM","Carvalho, M.L., C. Oliveira, M.C. Navarrete, O. Froehlich, and F. Foresti (2002).  Nuclear DNA content determination in Characiformes fish (Teleostei, Ostariophysi) from the Neotropical region.  Genetics and Molecular Biology 25: 49-55.",
Chordata,Vertebrata,Osteichthyes,Characiformes,Anostomidae,Leporinus striatus,Leporinus,1.56,,FD,RBC,"CP, GD, OM","Carvalho, M.L., C. Oliveira, and F. Foresti (1998). Nuclear DNA content of thirty species of Neotropical fishes. Genetics and Molecular Biology 21: 47-54.",
Chordata,Vertebrata,Osteichthyes,Characiformes,Anostomidae,Leporinus striatus,Leporinus,1.70,54,BFA,RBC,SP,"Hinegardner, R. and D.E. Rosen (1972). Cellular DNA content and the evolution of teleostean fishes. American Naturalist 106: 621-644.",
Chordata,Vertebrata,Osteichthyes,Characiformes,Anostomidae,Schizodon borellii,Headstander,1.49,,FD,RBC,"CP, GD, OM","Carvalho, M.L., C. Oliveira, M.C. Navarrete, O. Froehlich, and F. Foresti (2002).  Nuclear DNA content determination in Characiformes fish (Teleostei, Ostariophysi) from the Neotropical region.  Genetics and Molecular Biology 25: 49-55.",
Chordata,Vertebrata,Osteichthyes,Characiformes,Anostomidae,Schizodon intermedius,Headstander,1.43,54,FD,RBC,"CP, GD, OM","Carvalho, M.L., C. Oliveira, and F. Foresti (1998). Nuclear DNA content of thirty species of Neotropical fishes. Genetics and Molecular Biology 21: 47-54.",
Chordata,Vertebrata,Osteichthyes,Characiformes,Anostomidae,Schizodon nasutus,Headstander,1.56,54,FD,RBC,"CP, GD, OM","Carvalho, M.L., C. Oliveira, and F. Foresti (1998). Nuclear DNA content of thirty species of Neotropical fishes. Genetics and Molecular Biology 21: 47-54.",
Chordata,Vertebrata,Osteichthyes,Characiformes,Anostomidae,Schizodon sp.,Headstander,1.84,,FD,RBC,"CP, GD, OM","Carvalho, M.L., C. Oliveira, M.C. Navarrete, O. Froehlich, and F. Foresti (2002).  Nuclear DNA content determination in Characiformes fish (Teleostei, Ostariophysi) from the Neotropical region.  Genetics and Molecular Biology 25: 49-55.",
Chordata,Vertebrata,Osteichthyes,Characiformes,Characidae,Aphyocharax anisitsi,Bloodfin tetra,1.33,,FD,RBC,"CP, GD, OM","Carvalho, M.L., C. Oliveira, M.C. Navarrete, O. Froehlich, and F. Foresti (2002).  Nuclear DNA content determination in Characiformes fish (Teleostei, Ostariophysi) from the Neotropical region.  Genetics and Molecular Biology 25: 49-55.",
Chordata,Vertebrata,Osteichthyes,Characiformes,Characidae,Aphyocharax anisitsi,Bloodfin tetra,1.70,,BFA,RBC,SP,"Hinegardner, R. (1968). Evolution of cellular DNA content in teleost fishes. American Naturalist 102: 517-523.","Hinegardner, R. and D.E. Rosen (1972). Cellular DNA content and the evolution of teleostean fishes. American Naturalist 106: 621-644."
Chordata,Vertebrata,Osteichthyes,Characiformes,Characidae,Aphyocharax dentatus,Tetra,1.23,,FD,RBC,"CP, GD, OM","Carvalho, M.L., C. Oliveira, M.C. Navarrete, O. Froehlich, and F. Foresti (2002).  Nuclear DNA content determination in Characiformes fish (Teleostei, Ostariophysi) from the Neotropical region.  Genetics and Molecular Biology 25: 49-55.",
Chordata,Vertebrata,Osteichthyes,Characiformes,Characidae,Astyanax abramis,Mojara,1.62,50,FD,RBC,"CP, GD, OM","Carvalho, M.L., C. Oliveira, M.C. Navarrete, O. Froehlich, and F. Foresti (2002).  Nuclear DNA content determination in Characiformes fish (Teleostei, Ostariophysi) from the Neotropical region.  Genetics and Molecular Biology 25: 49-55.",
Chordata,Vertebrata,Osteichthyes,Characiformes,Characidae,Astyanax asuncionensis,N/A,1.19,50,FD,RBC,"CP, GD, OM","Carvalho, M.L., C. Oliveira, M.C. Navarrete, O. Froehlich, and F. Foresti (2002).  Nuclear DNA content determination in Characiformes fish (Teleostei, Ostariophysi) from the Neotropical region.  Genetics and Molecular Biology 25: 49-55.",
Chordata,Vertebrata,Osteichthyes,Characiformes,Characidae,Astyanax bimaculatus,Twospot astyanax,1.05,,FD,RBC,"CP, GD, OM","Carvalho, M.L., C. Oliveira, and F. Foresti (1998). Nuclear DNA content of thirty species of Neotropical fishes. Genetics and Molecular Biology 21: 47-54.",
Chordata,Vertebrata,Osteichthyes,Characiformes,Characidae,Astyanax bimaculatus,Twospot astyanax,1.77,50,FCM,RBC,MM,"Ojima, Y. and K. Yamamoto (1990). Cellular DNA contents of fishes determined by flow cytometry. La Kromosomo II 57: 1871-1888.",
Chordata,Vertebrata,Osteichthyes,Characiformes,Characidae,Astyanax bimaculatus lacustris,Twospot astyanax,1.47,50,FD,RBC,"CP, GD, OM","Carvalho, M.L., C. Oliveira, M.C. Navarrete, O. Froehlich, and F. Foresti (2002).  Nuclear DNA content determination in Characiformes fish (Teleostei, Ostariophysi) from the Neotropical region.  Genetics and Molecular Biology 25: 49-55.",
Chordata,Vertebrata,Osteichthyes,Characiformes,Characidae,Astyanax cf. ribeirae,N/A,1.64,,FD,RBC,"CP, GD, OM","Carvalho, M.L., C. Oliveira, M.C. Navarrete, O. Froehlich, and F. Foresti (2002).  Nuclear DNA content determination in Characiformes fish (Teleostei, Ostariophysi) from the Neotropical region.  Genetics and Molecular Biology 25: 49-55.",
Chordata,Vertebrata,Osteichthyes,Characiformes,Characidae,Astyanax fasciatus,N/A,1.38,50,FD,RBC,"CP, GD, OM","Carvalho, M.L., C. Oliveira, M.C. Navarrete, O. Froehlich, and F. Foresti (2002).  Nuclear DNA content determination in Characiformes fish (Teleostei, Ostariophysi) from the Neotropical region.  Genetics and Molecular Biology 25: 49-55.",
Chordata,Vertebrata,Osteichthyes,Characiformes,Characidae,Astyanax fasciatus,N/A,1.75,46,FD,RBC,"CP, GD, OM","Carvalho, M.L., C. Oliveira, and F. Foresti (1998). Nuclear DNA content of thirty species of Neotropical fishes. Genetics and Molecular Biology 21: 47-54.",
Chordata,Vertebrata,Osteichthyes,Characiformes,Characidae,Astyanax scabripinnis,N/A,1.87,50,FD,RBC,"CP, GD, OM","Carvalho, M.L., C. Oliveira, and F. Foresti (1998). Nuclear DNA content of thirty species of Neotropical fishes. Genetics and Molecular Biology 21: 47-54.",
Chordata,Vertebrata,Osteichthyes,Characiformes,Characidae,Brachycalcinus copei,Mojara,1.74,,FD,RBC,"CP, GD, OM","Carvalho, M.L., C. Oliveira, M.C. Navarrete, O. Froehlich, and F. Foresti (2002).  Nuclear DNA content determination in Characiformes fish (Teleostei, Ostariophysi) from the Neotropical region.  Genetics and Molecular Biology 25: 49-55.",
Chordata,Vertebrata,Osteichthyes,Characiformes,Characidae,Brycon microlepis,N/A,1.20,50,FD,RBC,"CP, GD, OM","Carvalho, M.L., C. Oliveira, M.C. Navarrete, O. Froehlich, and F. Foresti (2002).  Nuclear DNA content determination in Characiformes fish (Teleostei, Ostariophysi) from the Neotropical region.  Genetics and Molecular Biology 25: 49-55.",
Chordata,Vertebrata,Osteichthyes,Characiformes,Characidae,Bryconamericus stramineus,N/A,1.64,52,FD,RBC,"CP, GD, OM","Carvalho, M.L., C. Oliveira, and F. Foresti (1998). Nuclear DNA content of thirty species of Neotropical fishes. Genetics and Molecular Biology 21: 47-54.",
